reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,reviewTime,overall
ANQRGI79HHJPQ,B0002E1G5C,Deyvyd,Its so much easy to deal with your guitar using this string winder and cutter! A w e s o m e!,Cool!,1358812800,01 22 2013,Best
A1O7G2PW6LGL0G,B0002E1G5C,digitel,This is a great tool the only issue was it was a little tight and it squeaked loudly as i was attempting to use it..  i had some graphite powder and i put a little around the screw head on the winder part and now it spins freely without noise.  Its so much nicer to not have to wind those tuner heads by hand when changing strings out.  the wire cutters also work really well. Im glad i bought this product.,String winder a little Squeaky,1387843200,12 24 2013,Best
A1IT51TW0UI2LM,B0002E1G5C,D. Jones Thinker Warrior Teacher,For about $8 you get a string winder string cutter and an acoustic peg remover all-in-one.What more can you ask for?Mine shows no sign of wear or defects after about a year of use.I have nice wire cutters etc (Im an EE) but it is much easier to grab one tool instead of two or three.As for quality it has an unconditional guarantee see above.Planet Waves -aka DAddario- is a well-known name in guitar accessories.To the reviewers complaining about the tool breaking try using your warranty instead of whining.No manufacturer has a perfect run forever but at least in this case you have not wasted your money.For the record I do not work for DAddario / Planet Waves - but I would not dismiss a job off-hand if they offered it  ;-),Good value for a guitar tool - and it comes with an unconditional guarantee!,1299283200,03 5 2011,Best
AZJPNK73JF3XP,B0002E1G5C,Donald Cross,I have used this winder now 4 times.  It does what it is supposed to do and adds to speed and efficiency of the task.,Works just fine,1354320000,12 1 2012,Good
A95J3RNEFN425,B0002E1G5C,Don Geeze,Works a little better at winding strings than the bare-bones winders. The string cutter is very handy. The pin puller as is usually the case is a little clumsy to use but it works.,Nice gadget,1398988800,05 2 2014,Best
A1IJUUNPU7L6LA,B0002E1G5C,Don On The Upper Cumberland,Finally a winder that has features and durability designed into it.  The pocket of the winder head appears to be large enough to handle any tuning peg head size and the molded plastic body appears to be thick enough to stand up to a lot of use.  The pivot point doesnt bind when using the winder as has a couple other cheaper models Ive purchased (and thrown away) over the years.  The string cutter is a great feature and appreciated works well regardless of string composition type...stainless chromes core-types etc.  The price seems fair enough.  Ive seen a couple of battery powered models for not much more money but if youre in that big a hurry to change strings youre living life too fast...... get a roadie to do it for you.... why have to remember to carry spare batteries.,Quality and Design,1264204800,01 23 2010,Best
A10NJEIG56RHN5,B0002E1G5C,doreen cascagnette,Fast shipping and love this handy little tool it has everything on it that I need to completely change my strings weather I am home or out somewhere and it is small enough to carry in my guitar case OH and great price thanks.,Very Handy Little Gadget,1392768000,02 19 2014,Best
A3CMSCWXZIVJQ1,B0002E1G5C,Drew,This is exactly what I was hoping for. The string cutter works better than expected. Its nice not having to go hunt down diagonal pliers when its string changing time. The only little issue is that its a little tougher to spin really fast than the little string winders because of the grip. No biggie though.,Perfect,1361232000,02 19 2013,Best
A31BL556QXBJBZ,B0002E1G5C,Driver405,Ive only used the string winder so far but it works well so far. I use it on my guitars and my banjo. The other things look like they will work well but I havent used them yet so I cant say for sure. If not then Ill update this review (if I can).,Well the string winder is good.,1393113600,02 23 2014,Best
A2JK2ITE138P7Z,B0002E1G5C,Dr. Marc,What  great idea to put all three tools needed when changing strings into one tool. The cutter even works well.,Neat tool,1397001600,04 9 2014,Best
A5RJ7TM82RH0I,B0002E1G5C,Everanor,You need nothing else to replace your string no matter if you have an acoustic or a electric guitar or both. I have a couple of acoustics and electrics and you can remove the retainers of the acoustic guitars without doing damage. is fast to tight up the string and it has a cutter if you (like me) dont like the extra hanging from the guitar like cat mustache.Recomended!,Is a great product,1375488000,08 3 2013,Best
A30GZDBGNP2366,B0002E1G5C,EYE4GET,This product is something every guitar owner needs.  It is well built performs well and sells at a very reasonable price.  The sting cutter works well.,I must have for anyone with a guitar,1317686400,10 4 2011,Best
ALV33FTOC032I,B0002E1G5C,frank arcidiacona,No messing around fits well in bass tuner knobs spins well and the cutter is good  this is the one to get.,Nice,1363824000,03 21 2013,Best
AGKM79EXVZHPL,B0002E1G5C,Fred Smith,This winder makes changing strings a breeze and I like that theres an integrated cutter to trim off the excess string.  I also love the part on the end that pulls out the pins from the bridge.  So this item is three tools in one!,Great product for a great price,1368748800,05 17 2013,Best
A2YSBRBYSI0524,B0002E1G5C,Gregory Madden,I have had other string winders but this had the string cutter on it too. It is awesome. I broke a string on stage and instead of having a big floppy string with just a quick squeeze it looked good. HIGHLY reccomended,so useful,1389139200,01 8 2014,Best
A24VCDADYAIHAM,B0002E1G5C,Gridley,This guitarist tool is a real gem; its well designed to pull string pegs wind strings and cut the strings - all in a small package. I find it handy useful and I recommend it.,A Gem,1377993600,09 1 2013,Best
A3M1PLEYNDEYO8,B0002E1G5C,G. Thomas Tom,Not much better than the dollar version of the peg winder.  Thought it would be more ergonomic and having the stringer cutter in one tool would be a plus.... but not quiet up to par.  Youll be better off with the dollar string winder and a cheap pair of snips.,OK but!,1212537600,06 4 2008,Bad
A8ANJNZAZQ6IQ,B0002E1G5C,Guitar Operator Guitar Operator,Terrific All-in-One Must-Have Tool for Guitarists!I have been using the older style Planet Waves model of this winder/cutter/bridge pin tool and when it came in I was a little skeptical about the new model.I am happy to see that the changes are relatively minor and if anything it is just a little bit smaller so it will fit inside your case compartment more easily leaving more room for other junk.I have used the Planet Waves tolls for years without any difficulty or problems with breaking bending becoming dull or unusable. They keep on keeping on and I have one in every case.Buy youll love it and if not you can always return it.Hope this helps!,Terrific All-in-One Must-Have Tool for Guitarists!,1389916800,01 17 2014,Best
A3E7O9NSS47TE8,B0002E1G5C,Gustavo Posada,After years of using a diagonal pliers this small and secure to use around top line guitar/bases this guys just made my #1 none StewMac tool in my tool set.,A must have tool!,1388016000,12 26 2013,Best
AKHWZ3S1UVZAO,B0002E1G5C,Hagen LeBray,Ive been playing guitar since the late sixties and have to say this string winder and cutter is fantastic.  I use it regularly.  It is durable and effective.,The Handiest Tool a Guitar Player Can Have,1366416000,04 20 2013,Best
A3IICSS30MRX9M,B0002E1G5C,Handsome Johnny,Not as sturdy as some Ive used and seen floating around but it gets the job done as advertised.  Not a terrible buy.  Construction is a bit on the cheap side though as it is mostly plastic and seems a bit fragile around the edges.  The clipper and winder work well though even though they are both predominantly made of the same lower grade material.  However all you really need are the two functions and they work.,Not as sturdy as some but works as advertised,1297900800,02 17 2011,Good
A2WZWY5MQTXO0R,B0002E1G5C,Home in NJ,It is a string winder what more can I say. It works as it should and saves time. Very useful when restringing a guitar.,Works fine,1338508800,06 1 2012,Best
A15N5RY4YGRQRQ,B0002E1G5C,Howard J. Herman,I have one of these in every one of my guitar cases. You never know when you have to replace a string and this is a convenient helper. Cutter winder and pin puller. Gets the job done and it is inexpensive.,Put one in your guitar case,1394064000,03 6 2014,Best
A2M8T1A4O0GS72,B0002E1G5C,Huevos Rancheros Eggsactly,This bad boy rocks fits in guitar case it slices it dices it makes julienne fries. Well no but  it does slice guitar strings in half and it will pull bridge pins and wind/unwind guitar strings though.If it had a flashlight tuner and fingernail trimmer it would be perfect but engineers are mortal and I couldnt put a tool the size of a watermelon inside my guitar case (at least not without coating it with butter first).Its plastic and steel it will break eventually as everything does - imperfect world re &#34;breakfast club&#34; bolts fall out doors fall off but til then Ill enjoy using this. The string winder is a little awkward. I have a little fender brand gizmo that looks like a pez dispenser with a swivel head on top its small so I keep it in the guitar case along with this contraption - winds strings much faster than this device but if youve got the time this one will work just fine. I also wear two pairs of socks in case one gets a hole in it Im prone to redundancies.It may be sheer rumor but I have it on good sources that this item is actually based on alien technology recovered at Roswell New Mexico. Your chance to own alien technology at an affordable price not like those I-phones that they took out of the saucers.If it only came in mink it would be perfect.,Strange Contraption Combines 3 tools in one handy gadget,1368489600,05 14 2013,Best
